Account,T/D,S/D,Currency,Type,Side,Symbol,Qty,Price,Exec Time,Comm,SEC,TAF,NSCC,Nasdaq,ECN Remove,ECN Add,Gross Proceeds,Net Proceeds,Clr Broker,Liq,Note
DLE91628,02/06/2020,02/10/2020,USD,2,S,TWTR,49,37.76,09:31:10,0.99,0.04,0.01,0.033,0.0007693,0,0,1850.24,1849.1662307,EDGX,V,
DLE91628,02/10/2020,02/12/2020,USD,2,B,LYFT,38,52.54,09:57:54,0.99,0,0,0.033,0.0005966,0,0,-1996.52,-1997.5435966,MNGD,,
DLE91628,02/10/2020,02/12/2020,USD,2,S,LYFT,38,52.6001,10:00:13,0.99,0.05,0.01,0.033,0.0005966,0,0,1998.8038,1997.7202034,MNGD,,
DLE91628,02/11/2020,02/13/2020,USD,3,SS,DISH,29,38.53,10:04:02,0.99,0.03,0.01,0.033,0.0004553,0,0,1117.37,1116.3065447,MNGD,,
DLE91628,02/11/2020,02/13/2020,USD,3,BC,DISH,29,38.505,10:12:29,0.99,0,0,0.033,0.0004553,0,0,-1116.645,-1117.6684553,MNGD,,
DLE91628,02/11/2020,02/13/2020,USD,2,B,VST,80,23.45,11:44:31,0.99,0,0,0.033,0.001256,0,0,-1876,-1877.024256,MNGD,,
DLE91628,02/11/2020,02/13/2020,USD,2,S,VST,80,23.2105,11:46:00,0.99,0.04,0.01,0.033,0.001256,0,0,1856.84,1855.765744,MNGD,,
DLE91628,02/12/2020,02/14/2020,USD,2,B,MU,58,60.78,10:02:25,0.99,0,0,0.033,0.0009106,0,0,-3525.24,-3526.2639106,MNGD,,
DLE91628,02/12/2020,02/14/2020,USD,2,S,MU,58,60.7801,10:03:41,0.99,0.08,0.01,0.033,0.0009106,0,0,3525.2458,3524.1318894,MNGD,,
DLE91628,02/18/2020,02/20/2020,USD,3,SS,MU,124,56.9,09:36:22,0.99,0.16,0.02,0.033,0.0019468,0,0,7055.6,7054.3950532,MNGD,,
DLE91628,02/18/2020,02/20/2020,USD,3,BC,MU,62,56.73,09:36:59,0.99,0,0,0.033,0.0009734,0,0,-3517.26,-3518.2839734,EDGX,Y,
DLE91628,02/18/2020,02/20/2020,USD,3,BC,MU,62,56.8799,09:38:05,0.99,0,0,0.033,0.0009734,0,0,-3526.5538,-3527.5777734,MNGD,,
DLE91628,02/19/2020,02/21/2020,USD,3,SS,BSX,192,43.11,15:12:18,0.99,0.19,0.03,0.033,0.0030144,0,0,8277.12,8275.8739856,MNGD,,
DLE91628,02/19/2020,02/21/2020,USD,3,BC,BSX,192,43.1281,15:16:42,0.99,0,0,0.033,0.0030144,0,0,-8280.5952,-8281.6212144,MNGD,,
DLE91628,02/20/2020,02/24/2020,USD,3,SS,ALB,28,95.24,11:30:18,0.99,0.06,0.01,0.033,0.0004396,0,0,2666.72,2665.6265604,MNGD,,
DLE91628,02/20/2020,02/24/2020,USD,3,BC,ALB,28,95.0395,11:32:55,0.99,0,0,0.033,0.0004396,0,0,-2661.106,-2662.1294396,MNGD,,
DLE91628,02/20/2020,02/24/2020,USD,2,B,ROKU,9,123.543333,13:07:03,0.99,0,0,0.033,0.0001413,0,0,-1111.889997,-1112.9131383,MNGD,,
DLE91628,02/20/2020,02/24/2020,USD,2,S,ROKU,9,123.55,13:16:05,0.99,0.03,0.01,0.033,0.0001413,0,0,1111.95,1110.8868587,MNGD,,
DLE91628,02/21/2020,02/25/2020,USD,2,B,AMD,21,55.44,10:24:01,0.99,0,0,0.033,0.0003297,0,0,-1164.24,-1165.2633297,MNGD,,
DLE91628,02/21/2020,02/25/2020,USD,2,S,AMD,21,54.97,10:34:42,0.99,0.03,0.01,0.033,0.0003297,0,0,1154.37,1153.3066703,MNGD,,
DLE91628,02/21/2020,02/25/2020,USD,2,B,AMD,10,55.56,11:55:22,0.99,0,0,0.033,0.000157,0,0,-555.6,-556.623157,MNGD,,
DLE91628,02/21/2020,02/25/2020,USD,2,S,AMD,10,55.11,12:19:38,0.99,0.02,0.01,0.033,0.000157,0,0,551.1,550.046843,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,2,S,NNVC,13,10.69,09:32:25,0.99,0.01,0.01,0.033,0.0002041,0,0,138.97,137.9267959,EDGX,EA,
DLE91628,02/24/2020,02/26/2020,USD,2,S,NNVC,14,10.77,09:32:39,0.99,0.01,0.01,0.033,0.0002198,0,0,150.78,149.7367802,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,2,B,NNVC,41,10.630244,09:33:12,0.99,0,0,0.033,0.0006437,0,0,-435.840004,-436.8636477,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,2,S,NNVC,14,10.33,09:33:50,0.99,0.01,0.01,0.033,0.0002198,0,0,144.62,143.5767802,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,2,B,ZM,17,105.83,09:41:54,0.99,0,0,0.033,0.0002669,0,0,-1799.11,-1800.1332669,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,2,S,ZM,17,105.7556,09:42:04,0.99,0.04,0.01,0.033,0.0002669,0,0,1797.8452,1796.7719331,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,3,SS,LNG,96,50.86,09:51:17,0.99,0.11,0.02,0.033,0.0015072,0,0,4882.56,4881.4054928,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,3,BC,LNG,96,51.1399,09:54:49,0.99,0,0,0.033,0.0015072,0,0,-4909.4304,-4910.4549072,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,3,SS,ZM,3,107,11:07:02,0.99,0.01,0.01,0.033,4.71E-05,0,0,321,319.9569529,MNGD,,
DLE91628,02/24/2020,02/26/2020,USD,3,BC,ZM,3,105.62,11:24:23,0.99,0,0,0.033,4.71E-05,0,0,-316.86,-317.8830471,EDGX,Y,
DLE91628,02/25/2020,02/27/2020,USD,3,SS,AMD,100,47.89,10:53:43,0.99,0.11,0.02,0.033,0.00157,0,0,4789,4787.84543,MNGD,,
DLE91628,02/25/2020,02/27/2020,USD,3,BC,AMD,100,48.1185,10:56:08,0.99,0,0,0.033,0.00157,0,0,-4811.85,-4812.87457,MNGD,,
DLE91628,02/25/2020,02/27/2020,USD,3,SS,PEP,80,143.43,11:43:51,0.99,0.26,0.01,0.033,0.001256,0,0,11474.4,11473.105744,MNGD,,
DLE91628,02/25/2020,02/27/2020,USD,3,BC,PEP,80,143.76,11:48:33,0.99,0,0,0.033,0.001256,0,0,-11500.8,-11501.824256,MNGD,,
DLE91628,02/25/2020,02/27/2020,USD,3,SS,HPQ,89,23.27,14:01:46,0.99,0.05,0.02,0.033,0.0013973,0,0,2071.03,2069.9356027,MNGD,,
DLE91628,02/25/2020,02/27/2020,USD,3,BC,HPQ,40,22.98,14:36:22,0.99,0,0,0.033,0.000628,0,0,-919.2,-920.223628,EDGX,V,
DLE91628,02/25/2020,02/27/2020,USD,3,BC,HPQ,49,23.07,14:42:59,0.99,0,0,0.033,0.0007693,0,0,-1130.43,-1131.4537693,MNGD,,
DLE91628,02/26/2020,02/28/2020,USD,3,SS,AAPL,21,295.16,11:53:20,0.99,0.15,0.01,0.033,0.0003297,0,0,6198.36,6197.1766703,MNGD,,
DLE91628,02/26/2020,02/28/2020,USD,3,BC,AAPL,10,294.83,11:54:37,0.99,0,0,0.033,0.000157,0,0,-2948.3,-2949.323157,EDGX,Y,
DLE91628,02/26/2020,02/28/2020,USD,3,BC,AAPL,11,295.02,11:57:59,0.99,0,0,0.033,0.0001727,0,0,-3245.22,-3246.2431727,MNGD,,
DLE91628,02/26/2020,02/28/2020,USD,3,SS,BABA,21,209.6019,12:18:25,0.99,0.1,0.01,0.033,0.0003297,0,0,4401.6399,4400.5065703,MNGD,,
DLE91628,02/26/2020,02/28/2020,USD,3,BC,BABA,21,210.69,12:21:09,0.99,0,0,0.033,0.0003297,0,0,-4424.49,-4425.5133297,MNGD,,
DLE91628,02/27/2020,03/02/2020,USD,3,SS,ABC,55,91.79,09:53:22,0.99,0.12,0.01,0.033,0.0008635,0,0,5048.45,5047.2961365,MNGD,,
DLE91628,02/27/2020,03/02/2020,USD,3,BC,ABC,55,92.3198,09:56:33,0.99,0,0,0.033,0.0008635,0,0,-5077.589,-5078.6128635,MNGD,,
DLE91628,02/27/2020,03/02/2020,USD,3,SS,NI,100,28.14,13:42:27,0.99,0.08,0.02,0.033,0.00157,0,0,2814,2812.87543,MNGD,,
DLE91628,02/27/2020,03/02/2020,USD,3,BC,NI,100,28.14,13:45:56,0.99,0,0,0.033,0.00157,0,0,-2814,-2815.02457,MNGD,,
DLE91628,02/28/2020,03/03/2020,USD,3,SS,GILD,40,67.6,13:45:02,0.99,0.06,0.01,0.033,0.000628,0,0,2704,2702.906372,MNGD,,
DLE91628,02/28/2020,03/03/2020,USD,3,BC,GILD,40,67.61,13:48:08,0.99,0,0,0.033,0.000628,0,0,-2704.4,-2705.423628,MNGD,,
DLE91628,03/02/2020,03/04/2020,USD,3,SS,UAL,13,58.67,09:48:49,0.99,0.02,0.01,0.033,0.0002041,0,0,762.71,761.6567959,MNGD,,
DLE91628,03/02/2020,03/04/2020,USD,3,BC,UAL,13,58.582,09:55:12,0.99,0,0,0.033,0.0002041,0,0,-761.566,-762.5892041,MNGD,,
DLE91628,03/03/2020,03/05/2020,USD,3,SS,TRP,35,53.78,11:30:17,0.99,0.05,0.01,0.033,0.0005495,0,0,1882.3,1881.2164505,MNGD,,
DLE91628,03/03/2020,03/05/2020,USD,3,BC,TRP,35,53.75,11:32:07,0.99,0,0,0.033,0.0005495,0,0,-1881.25,-1882.2735495,MNGD,,
DLE91628,03/05/2020,03/09/2020,USD,2,B,DIS,8,115.22,11:12:50,0.99,0,0,0.033,0.0001256,0,0,-921.76,-922.7831256,MNGD,,
DLE91628,03/05/2020,03/09/2020,USD,2,S,DIS,2,115.42,11:13:33,0.99,0.01,0.01,0.033,3.14E-05,0,0,230.84,229.7969686,EDGX,V,
DLE91628,03/05/2020,03/09/2020,USD,2,S,DIS,6,115.2233,11:15:18,0.99,0.02,0.01,0.033,9.42E-05,0,0,691.3398,690.2867058,MNGD,,
DLE91628,03/05/2020,03/09/2020,USD,3,SS,NVST,40,22.92,13:39:12,0.99,0.03,0.01,0.033,0.000628,0,0,916.8,915.736372,MNGD,,
DLE91628,03/05/2020,03/09/2020,USD,3,BC,NVST,40,22.92,13:42:05,0.99,0,0,0.033,0.000628,0,0,-916.8,-917.823628,EDGX,V,
DLE91628,03/06/2020,03/10/2020,USD,3,SS,JPM,13,107.5,11:49:34,0.99,0.04,0.01,0.033,0.0002041,0,0,1397.5,1396.4267959,MNGD,,
DLE91628,03/06/2020,03/10/2020,USD,3,BC,JPM,13,107.5,11:52:21,0.99,0,0,0.033,0.0002041,0,0,-1397.5,-1398.5232041,MNGD,,
DLE91628,03/09/2020,03/11/2020,USD,3,SS,CNX,76,5.731389,12:31:21,0.99,0.01,0.01,0.033,0.0011932,0,0,435.585564,434.5413708,MNGD,,
DLE91628,03/09/2020,03/11/2020,USD,3,BC,CNX,76,5.8226,13:16:21,0.99,0,0,0.033,0.0011932,0,0,-442.5176,-443.5417932,MNGD,,
DLE91628,03/10/2020,03/12/2020,USD,3,SS,RCL,25,47.305,10:00:39,0.99,0.03,0.01,0.033,0.0003925,0,0,1182.625,1181.5616075,MNGD,,
DLE91628,03/10/2020,03/12/2020,USD,3,BC,RCL,6,47.16,10:00:59,0.99,0,0,0.033,9.42E-05,0,0,-282.96,-283.9830942,EDGX,V,
DLE91628,03/10/2020,03/12/2020,USD,3,BC,RCL,19,47.2995,10:01:05,0.99,0,0,0.033,0.0002983,0,0,-898.6905,-899.7137983,MNGD,,
DLE91628,03/10/2020,03/12/2020,USD,3,SS,JD,42,41.26,10:52:10,0.99,0.04,0.01,0.033,0.0006594,0,0,1732.92,1731.8463406,MNGD,,
DLE91628,03/10/2020,03/12/2020,USD,3,BC,JD,42,41.26,11:02:38,0.99,0,0,0.033,0.0006594,0,0,-1732.92,-1733.9436594,EDGX,Y,
DLE91628,03/10/2020,03/12/2020,USD,3,SS,STNG,73,16.8,11:40:58,0.99,0.03,0.01,0.033,0.0011461,0,0,1226.4,1225.3358539,MNGD,,
DLE91628,03/10/2020,03/12/2020,USD,3,BC,STNG,73,17.0599,11:43:59,0.99,0,0,0.033,0.0011461,0,0,-1245.3727,-1246.3968461,MNGD,,
DLE91628,03/10/2020,03/12/2020,USD,2,B,GILD,24,70.94,12:12:20,0.99,0,0,0.033,0.0003768,0,0,-1702.56,-1703.5833768,MNGD,,
DLE91628,03/10/2020,03/12/2020,USD,2,S,GILD,6,71.49,12:16:12,0.99,0.01,0.01,0.033,9.42E-05,0,0,428.94,427.8969058,EDGX,Y,
DLE91628,03/10/2020,03/12/2020,USD,2,S,GILD,18,70.93,12:18:23,0.99,0.03,0.01,0.033,0.0002826,0,0,1276.74,1275.6767174,MNGD,,
DLE91628,03/11/2020,03/13/2020,USD,3,SS,DXC,50,17.2,09:32:53,0.99,0.02,0.01,0.033,0.000785,0,0,860,858.946215,MNGD,,
DLE91628,03/11/2020,03/13/2020,USD,3,BC,DXC,50,17.2202,09:33:12,0.99,0,0,0.033,0.000785,0,0,-861.01,-862.033785,MNGD,,
DLE91628,03/11/2020,03/13/2020,USD,3,SS,HAL,178,7.925,10:29:15,0.99,0.04,0.03,0.033,0.0027946,0,0,1410.65,1409.5542054,MNGD,,
DLE91628,03/11/2020,03/13/2020,USD,3,BC,HAL,178,8.09,10:46:10,0.99,0,0,0.033,0.0027946,0,0,-1440.02,-1441.0457946,MNGD,,
DLE91628,03/11/2020,03/13/2020,USD,3,SS,DXC,100,17.04,11:21:05,0.99,0.04,0.02,0.033,0.00157,0,0,1704,1702.91543,MNGD,,
DLE91628,03/11/2020,03/13/2020,USD,3,BC,DXC,50,16.95,11:22:39,0.99,0,0,0.033,0.000785,0,0,-847.5,-848.523785,EDGX,V,
DLE91628,03/11/2020,03/13/2020,USD,3,BC,DXC,50,16.86,11:48:18,0.99,0,0,0.033,0.000785,0,0,-843,-844.023785,MNGD,,
DLE91628,03/11/2020,03/13/2020,USD,3,SS,DD,75,36.72,15:05:52,0.99,0.08,0.01,0.033,0.0011775,0,0,2754,2752.8858225,MNGD,,
DLE91628,03/11/2020,03/13/2020,USD,3,BC,DD,75,36.69,15:06:21,0.99,0,0,0.033,0.0011775,0,0,-2751.75,-2752.7741775,EDGX,V,
DLE91628,03/12/2020,03/16/2020,USD,3,SS,MS,80,33.1201,11:12:11,0.99,0.06,0.01,0.033,0.001256,0,0,2649.608,2648.513744,MNGD,,
DLE91628,03/12/2020,03/16/2020,USD,3,BC,MS,80,33.08,11:13:01,0.99,0,0,0.033,0.001256,0,0,-2646.4,-2647.424256,MNGD,,
DLE91628,03/12/2020,03/16/2020,USD,3,SS,MLCO,104,14.81,11:48:01,0.99,0.04,0.02,0.033,0.0016328,0,0,1540.24,1539.1553672,MNGD,,
DLE91628,03/12/2020,03/16/2020,USD,3,BC,MLCO,104,14.7971,11:48:41,0.99,0,0,0.033,0.0016328,0,0,-1538.8984,-1539.9230328,MNGD,,
DLE91628,03/13/2020,03/17/2020,USD,3,SS,PYPL,25,102.29,10:55:25,0.99,0.06,0.01,0.033,0.0003925,0,0,2557.25,2556.1566075,MNGD,,
DLE91628,03/13/2020,03/17/2020,USD,3,BC,PYPL,6,101.85,10:57:12,0.99,0,0,0.033,9.42E-05,0,0,-611.1,-612.1230942,EDGX,Y,
DLE91628,03/13/2020,03/17/2020,USD,3,BC,PYPL,6,102.35,11:01:55,0.99,0,0,0.033,9.42E-05,0,0,-614.1,-615.1230942,MNGD,,
DLE91628,03/13/2020,03/17/2020,USD,3,BC,PYPL,13,102.3795,11:02:20,0.99,0,0,0.033,0.0002041,0,0,-1330.9335,-1331.9567041,MNGD,,
DLE91628,03/13/2020,03/17/2020,USD,3,SS,CCL,44,15.77,11:29:14,0.99,0.02,0.01,0.033,0.0006908,0,0,693.88,692.8263092,MNGD,,
DLE91628,03/13/2020,03/17/2020,USD,3,BC,CCL,44,15.74,11:30:10,0.99,0,0,0.033,0.0006908,0,0,-692.56,-693.5836908,MNGD,,
DLE91628,03/16/2020,03/18/2020,USD,2,B,COG,48,18.84,10:32:45,0.99,0,0,0.033,0.0007536,0,0,-904.32,-905.3437536,MNGD,,
DLE91628,03/16/2020,03/18/2020,USD,2,S,COG,12,18.91,10:33:54,0.99,0.01,0.01,0.033,0.0001884,0,0,226.92,225.8768116,EDGX,EA,
DLE91628,03/16/2020,03/18/2020,USD,2,S,COG,36,18.835,10:34:00,0.99,0.02,0.01,0.033,0.0005652,0,0,678.06,677.0064348,MNGD,,
DLE91628,03/16/2020,03/18/2020,USD,3,SS,HES,41,32.03,11:22:42,0.99,0.03,0.01,0.033,0.0006437,0,0,1313.23,1312.1663563,MNGD,,
DLE91628,03/16/2020,03/18/2020,USD,3,BC,HES,10,31.87,11:22:54,0.99,0,0,0.033,0.000157,0,0,-318.7,-319.723157,EDGX,V,
DLE91628,03/16/2020,03/18/2020,USD,3,BC,HES,7,31.58,11:23:24,0.99,0,0,0.033,0.0001099,0,0,-221.06,-222.0831099,EDGX,V,
DLE91628,03/16/2020,03/18/2020,USD,3,BC,HES,24,31.69,11:24:05,0.99,0,0,0.033,0.0003768,0,0,-760.56,-761.5833768,MNGD,,
DLE91628,03/16/2020,03/18/2020,USD,3,SS,AMD,20,40.491,15:37:07,0.99,0.02,0.01,0.033,0.000314,0,0,809.82,808.766686,MNGD,,
DLE91628,03/16/2020,03/18/2020,USD,3,BC,AMD,20,40.4695,15:37:48,0.99,0,0,0.033,0.000314,0,0,-809.39,-810.413314,MNGD,,
DLE91628,03/17/2020,03/19/2020,USD,3,SS,KR,31,33.39,10:57:31,0.99,0.03,0.01,0.033,0.0004867,0,0,1035.09,1034.0265133,MNGD,,
DLE91628,03/17/2020,03/19/2020,USD,3,BC,KR,31,33.7299,11:00:18,0.99,0,0,0.033,0.0004867,0,0,-1045.6269,-1046.6503867,MNGD,,
